ID_REF	VALUE
7899604	6.307986
7899615	8.429179
7899627	7.121781
7899643	6.190466
7899654	7.38683
7899675	7.080374
7899688	7.154088
7899703	7.400344
7899719	6.372648
7899727	6.519988
7899737	8.976048
7899750	6.735277
7899753	6.744683
7899774	7.313
7899790	6.08235
7899797	6.322199
7899811	2.67077
7899813	8.771912
7899821	7.021036
7899829	6.583786
7899841	6.356528
7899849	6.75487
7899851	6.372713
7899870	8.510033
7899882	5.335903
7899884	4.771951
7899898	5.100228
7899905	5.981646
7899909	6.843365
7899911	5.526251
7899921	5.486661
7899927	5.910989
7899932	5.62642
7899939	7.594459
7899943	5.336173
7899955	11.0489
7899957	7.350539
7899988	3.105365
7899990	8.021485
7900001	7.64677
7900009	6.030594
7900030	7.311787
7900051	6.435266
7900076	5.57171
7900087	6.870109
7900095	8.421037
7900119	7.503524
7900129	6.40547
7900144	5.821333
7900146	7.072701
7900157	12.70725
7900159	5.878975
7900167	6.645619
7900181	3.390845
7900183	6.877086
7900192	7.68356
7900197	5.329731
7900201	7.044612
7900212	4.438591
7900214	3.57598
7900216	8.487175
7900228	10.21655
7900235	7.383842
7900336	6.671707
7900340	6.204772
7900350	3.920776
7900352	6.795351
7900354	6.516667
7900365	5.25446
7900382	9.341234
7900395	6.07834
7900405	3.454428
7900409	4.605176
7900413	7.493309
7900426	8.516204
7900438	5.060817
7900446	5.430546
7900454	5.550002
7900461	4.258717
7900468	8.079082
7900488	3.949158
7900490	4.034557
7900492	7.054467
7900510	6.744336
7900531	6.786623
7900538	7.438105
7900540	5.926061
7900546	7.474308
7900555	3.649363
7900576	6.949895
7900585	11.40136
7900597	7.134532
7900603	5.453219
7900609	6.408086
7900624	5.564097
7900633	3.467483
7900635	5.275583
7900639	5.1099
7900652	3.838398
7900654	7.778526
7900658	5.795776
7900683	5.579655
7900699	7.704171
7900710	6.867574
7900792	8.700541
7900833	6.144525
7900857	7.043292
7900876	2.92764
7900878	7.234009
7900888	6.981782
7900911	6.838618
7900922	8.740312
7900931	9.111591
7900944	6.905956
7900957	5.831731
7900962	6.57931
7900977	2.876065
7900979	7.335632
7900999	5.832008
7901010	5.933124
7901036	3.76332
7901038	12.14858
7901046	13.38255
7901048	11.52878
7901050	10.04071
7901052	8.469405
7901054	7.007245
7901071	3.761277
7901073	7.843203
7901087	6.478266
7901091	7.122847
7901102	7.525616
7901110	8.158903
7901123	7.046185
7901135	7.361574
7901140	7.883669
7901175	4.705837
7901187	6.170557
7901192	6.210844
7901212	8.436751
7901219	6.534839
7901227	3.862283
7901229	5.854187
7901247	6.99659
7901253	5.329057
7901256	5.032033
7901272	5.597541
7901287	3.96244
7901293	5.410951
7901299	9.201862
7901309	7.936706
7901311	6.426689
7901314	5.889153
7901316	5.271443
7901334	2.688142
7901336	5.464483
7901338	3.451816
7901340	4.189005
7901342	3.722031
7901357	7.49615
7901359	3.72015
7901361	2.819076
7901363	5.612386
7901374	3.507865
7901376	7.31246
7901383	3.733682
7901385	7.313933
7901418	8.117483
7901426	5.390004
7901443	6.909451
7901445	7.307406
7901447	7.391828
7901460	8.046576
7901466	5.629055
7901477	6.201433
7901479	6.543954
7901497	5.427996
7901513	6.812474
7901535	7.972198
7901549	7.109562
7901557	7.264483
7901563	3.357904
7901565	4.841913
7901577	7.304703
7901592	6.076507
7901601	9.067113
7901611	5.834246
7901613	5.802842
7901634	5.62934
7901662	6.864147
7901675	4.333483
7901687	7.376221
7901691	5.611381
7901696	6.54955
7901710	3.177687
7901712	3.01381
7901714	5.989659
7901720	3.881467
7901732	4.150872
7901744	7.540308
7901746	7.830346
7901748	6.349341
7901765	5.039807
7901788	8.091976
7901802	5.395051
7901804	6.320668
7901852	6.366926
7901854	3.999043
7901856	5.343669
7901858	7.195159
7901860	3.336386
7901867	6.669396
7901883	3.693357
7901895	4.427593
7901911	4.467194
7901913	6.182195
7901915	5.857572
7901931	3.754645
7901948	3.400738
7901951	7.349065
7901967	7.030566
7901969	7.106004
7901982	3.324451
7901993	6.481558
7902023	6.233315
7902036	6.738171
7902038	7.334986
7902043	5.55757
7902072	3.85526
7902074	6.061403
7902102	3.489793
7902104	6.520536
7902127	5.286261
7902158	3.969544
7902166	6.175311
7902189	3.592275
7902203	5.266188
7902205	7.250318
7902223	7.429866
7902225	3.158386
7902227	6.559192
7902235	4.528507
7902265	7.580355
7902267	6.903919
7902269	8.922422
7902282	6.473343
7902290	4.895793
7902306	3.558287
7902308	5.554284
7902317	3.550649
7902345	6.731082
7902353	4.522738
7902365	4.452869
7902367	7.333869
7902382	6.111055
7902396	5.6752
7902398	10.56516
7902400	7.106663
7902402	2.966109
7902425	3.939909
7902435	8.105075
7902439	3.201256
7902441	6.925807
7902448	12.07717
7902452	3.943727
7902472	6.679503
7902474	7.334107
7902476	6.14797
7902493	8.445854
7902495	6.016482
7902512	5.374441
7902518	4.975067
7902527	4.812403
7902541	7.255569
7902553	5.973561
7902563	5.046056
7902565	5.433969
7902592	5.889149
7902594	5.366722
7902611	6.192863
7902615	2.97011
7902617	4.17698
7902623	3.938603
7902634	7.150743
7902645	3.913503
7902660	4.185991
7902685	3.23121
7902687	8.689631
7902700	5.100314
7902702	3.995276
7902721	3.42843
7902738	4.265842
7902754	3.873046
7902771	8.330611
7902787	4.494993
7902789	7.489767
7902799	5.616115
7902808	6.236804
7902810	6.3715
7902822	6.420596
7902848	7.065711
7902850	4.124517
7902861	7.35375
7902874	8.332522
7902883	8.072069
7902891	5.684983
7902909	6.561468
7902911	5.91827
7902913	6.225947
7902930	4.03149
7902934	3.902413
7902957	6.646848
7902965	3.461364
7902977	4.464457
7902984	2.967656
7902992	5.947038
7903008	4.497005
7903010	6.879351
7903022	11.29045
7903024	4.614822
7903026	2.930251
7903028	3.620093
7903030	3.372098
7903032	5.973396
7903049	4.869317
7903079	7.364773
7903090	3.327603
7903092	6.860621
7903109	2.664402
7903111	3.020607
7903113	3.025842
7903115	3.632726
7903117	5.008899
7903119	6.824811
7903144	6.675146
7903162	5.036717
7903171	5.814652
7903181	3.477682
7903183	6.376366
7903186	4.247676
7903188	5.487987
7903203	4.808391
7903214	5.232684
7903227	6.772973
7903239	5.308517
7903281	6.277919
7903292	3.243986
7903294	7.201947
7903308	5.498614
7903321	6.666433
7903334	5.029462
7903355	6.897165
7903358	6.166439
7903369	7.133033
7903389	7.341104
7903391	5.138055
7903393	6.9707
7903399	4.310203
7903401	3.596263
7903404	7.031475
7903407	4.895914
7903414	4.614022
7903425	4.558262
7903440	4.558262
7903455	3.350533
7903457	6.554529
7903461	4.841399
7903474	9.036208
7903478	5.710328
7903490	5.965359
7903507	7.245124
7903519	7.661149
7903530	4.458474
7903541	5.78468
7903561	3.977065
7903565	6.474663
7903582	12.31495
7903586	8.359077
7903592	8.295792
7903619	8.164594
7903632	7.705921
7903667	6.033345
7903676	6.993136
7903688	7.03845
7903694	7.434785
7903703	7.485575
7903717	8.173739
7903719	7.398505
7903742	7.046469
7903753	6.059398
7903765	5.788538
7903777	5.079154
7903786	7.017722
7903803	6.929723
7903827	6.629949
7903851	5.541751
7903854	5.579231
7903867	7.044488
7903876	2.773576
7903878	7.554099
7903884	5.572673
7903889	4.156054
7903893	8.383938
7903906	4.33734
7903908	6.826783
7903920	7.487543
7903935	4.129769
7903945	4.73766
7903959	4.842107
7903970	6.553253
7903972	8.31455
7903980	8.202786
7903988	5.904378
7904000	5.6253
7904014	3.428922
7904016	2.752442
7904018	6.834623
7904025	6.50385
7904036	7.978493
7904048	7.243214
7904050	7.265749
7904073	6.394298
7904082	5.678757
7904084	5.807378
7904086	5.603939
7904106	6.90615
7904131	5.731098
7904137	7.601175
7904158	7.037869
7904164	3.726065
7904166	6.037506
7904168	3.348932
7904203	3.547089
7904209	6.614098
7904211	6.378766
7904226	4.547825
7904244	3.945171
7904252	3.407979
7904254	10.08071
7904281	3.462464
7904287	7.259015
7904293	6.953226
7904303	5.168664
7904314	5.917432
7904340	7.387511
7904361	7.469294
7904364	5.90685
7904394	3.533229
