ID_REF	VALUE
7897987	4.711719
7897991	6.860184
7897995	3.441993
7897997	6.243816
7898002	5.840516
7898007	5.240511
7898012	5.150772
7898020	5.740281
7898026	4.793725
7898030	6.706178
7898034	5.740281
7898040	5.150772
7898048	5.510296
7898052	6.788041
7898057	7.053493
7898070	7.864531
7898084	6.949081
7898102	6.655981
7898112	6.73487
7898115	7.169431
7898124	6.219374
7898161	9.659139
7898167	6.550681
7898176	6.066278
7898184	6.212905
7898192	7.369993
7898209	7.175032
7898211	7.482151
7898227	7.6337
7898249	6.242539
7898256	6.841834
7898263	8.001037
7898276	9.694617
7898278	8.328288
7898294	2.726587
7898296	5.441367
7898300	6.473909
7898314	6.105258
7898328	8.891661
7898337	8.9667
7898350	5.82891
7898353	6.127821
7898355	5.095009
7898357	6.524782
7898371	6.270104
7898373	5.022036
7898375	13.3907
7898377	6.843531
7898405	3.89498
7898407	5.637176
7898411	13.3907
7898413	5.862384
7898431	6.214476
7898448	5.893932
7898466	4.813692
7898483	7.363358
7898516	5.911147
7898521	6.73921
7898533	7.131109
7898535	3.133201
7898537	7.175206
7898549	7.189712
7898556	7.845506
7898568	6.006914
7898570	7.259059
7898572	3.094852
7898574	9.149215
7898582	7.42483
7898585	8.943034
7898594	6.792168
7898602	6.119161
7898607	6.483876
7898609	5.82045
7898616	6.641593
7898623	5.106479
7898627	6.037868
7898653	8.168042
7898655	6.055512
7898663	7.838836
7898673	7.165014
7898675	3.302393
7898677	7.943554
7898679	5.644155
7898693	6.875902
7898707	7.52601
7898713	7.217657
7898721	3.855416
7898723	6.396168
7898725	6.753432
7898732	4.062599
7898734	3.217558
7898736	6.282037
7898739	6.725795
7898750	6.796659
7898773	6.208265
7898793	10.37924
7898799	11.27288
7898805	10.57877
7898809	7.649931
7898833	7.635085
7898854	5.451673
7898856	8.803627
7898858	6.598138
7898869	6.667029
7898875	11.63617
7898881	7.215057
7898894	6.770529
7898902	9.844723
7898910	9.057875
7898916	5.849877
7898939	6.395359
7898957	8.123314
7898967	6.279391
7898975	9.014906
7898988	9.579797
7898998	5.150198
7899005	8.959325
7899016	8.593949
7899018	7.233
7899023	8.137589
7899029	7.586273
7899043	8.700285
7899057	6.771024
7899069	5.814056
7899071	7.015176
7899073	3.638191
7899075	6.507147
7899087	6.579139
7899093	7.282955
7899096	7.536212
7899101	7.286798
7899124	5.048294
7899134	6.604489
7899151	3.217558
7899153	10.19038
7899160	11.54988
7899167	5.596777
7899173	7.132507
7899187	10.34273
7899192	8.044104
7899220	8.731892
7899244	7.33846
7899251	3.638191
7899253	8.550752
7899265	8.993362
7899273	7.1132
7899284	8.267223
7899287	9.004549
7899289	7.220884
7899310	7.277773
7899323	7.416268
7899343	7.279363
7899346	10.327
7899348	7.194822
7899350	6.880734
7899361	7.67045
7899375	3.344917
7899377	7.527523
7899392	9.014515
7899394	8.293399
7899407	6.839286
7899417	6.615099
7899424	8.159068
7899436	6.57759
7899448	5.639347
7899455	7.603
7899462	6.765939
7899480	12.59426
7899484	4.977901
7899486	7.253146
7899499	5.158239
7899502	11.05351
7899504	6.463338
7899517	3.022474
7899519	7.092998
7899528	6.964933
7899534	7.696739
7899560	7.472577
7899562	6.922238
7899595	6.374732
7899600	5.678493
7899602	5.444255
7899604	6.698274
7899615	8.124229
7899627	7.475613
7899643	6.424526
7899654	7.901145
7899675	7.334352
7899688	6.81291
7899703	7.694066
7899719	6.748162
7899727	6.949743
7899737	8.664781
7899750	6.701728
7899753	8.35718
7899774	7.576256
7899790	6.905618
7899797	6.544298
7899811	2.448863
7899813	8.823418
7899821	7.070185
7899829	7.471762
7899841	6.545011
7899849	7.283958
7899851	6.643959
7899870	8.687517
7899882	5.958315
7899884	5.589037
7899898	5.000115
7899905	6.770529
7899909	7.826578
7899911	5.604491
7899921	6.439017
7899927	6.582397
7899932	6.175098
7899939	7.653877
7899943	6.119161
7899955	10.76884
7899957	7.419112
7899988	2.926179
7899990	7.84869
7900001	7.937038
7900009	6.738161
7900030	7.752678
7900051	7.259059
7900076	5.502594
7900087	7.011455
7900095	8.955681
7900119	8.085007
7900129	6.811739
7900144	4.641778
7900146	7.699357
7900157	12.63766
7900159	6.268208
7900167	6.11976
7900181	3.330407
7900183	7.167325
7900192	7.539079
7900197	6.150579
7900201	6.35186
7900212	3.554443
7900214	3.414717
7900216	8.759923
7900228	9.949943
7900235	7.74412
7900336	6.557307
7900340	6.142483
7900350	5.088144
7900352	6.825681
7900354	6.943109
7900365	5.911246
7900382	9.806402
7900395	6.706508
7900405	4.347957
7900409	4.588953
7900413	7.131505
7900426	9.781346
7900438	5.352052
7900446	6.244963
7900454	6.856039
7900461	5.037632
7900468	8.335423
7900488	4.598791
7900490	5.150198
7900492	6.686471
7900510	6.211011
7900531	6.82244
7900538	7.087128
7900540	6.277452
7900546	7.560057
7900555	4.498586
7900576	7.218707
7900585	10.65992
7900597	7.197303
7900603	5.610108
7900609	6.270104
7900624	6.366192
7900633	3.395506
7900635	5.89708
7900639	5.235277
7900652	4.435246
7900654	7.306756
7900658	6.396587
7900683	5.781579
7900699	7.318416
7900710	7.204675
7900792	7.517823
7900833	6.760705
7900857	6.526188
7900876	3.077837
7900878	7.34848
7900888	6.677081
7900911	6.423601
7900922	7.496007
7900931	8.357584
7900944	7.195793
7900957	5.888825
7900962	7.082262
7900977	2.730334
7900979	7.473541
7900999	6.417713
7901010	5.795843
7901036	3.554443
7901038	11.22787
7901046	12.92352
7901048	11.18499
7901050	8.769873
7901052	6.707818
7901054	7.553391
7901071	4.087867
7901073	7.953056
7901087	5.862384
7901091	6.709276
7901102	6.768616
7901110	8.187405
7901123	7.14904
7901135	6.936044
7901140	7.795568
7901175	6.02758
7901187	7.106132
7901192	6.68404
7901212	7.373682
7901219	6.726348
7901227	3.554443
7901229	6.288606
7901247	7.266809
7901253	5.749291
7901256	6.567483
7901272	5.988608
7901287	5.398395
7901293	5.691298
7901299	8.255825
7901309	8.536169
7901311	6.623135
7901314	6.34416
7901316	5.723667
7901334	2.610191
7901336	5.415108
7901338	3.855416
7901340	4.548688
7901342	4.14428
7901357	7.552422
7901359	3.638191
7901361	2.381201
7901363	5.828935
7901374	3.217558
7901376	7.515311
7901383	2.796646
7901385	7.392692
7901418	7.443361
7901426	4.689816
7901443	7.360756
7901445	7.233918
7901447	8.467262
7901460	7.911568
7901466	7.175032
7901477	5.785182
7901479	6.748335
7901497	6.202149
7901513	6.341383
7901535	7.479793
7901549	7.142056
7901557	7.560716
7901563	3.226524
7901565	4.408962
7901577	7.775372
7901592	6.547058
7901601	8.097106
7901611	7.032066
7901613	6.139769
7901634	6.655981
7901662	7.042687
7901675	4.981878
7901687	7.647535
7901691	6.212254
7901696	6.741409
7901710	2.64563
7901712	2.901123
7901714	6.434805
7901720	5.375223
7901732	4.430145
7901744	7.091691
7901746	8.337774
7901748	6.558273
7901765	4.536211
7901788	6.639133
7901802	6.077043
7901804	6.315668
7901852	6.335672
7901854	4.531806
7901856	5.687608
7901858	6.383888
7901860	3.745513
7901867	6.361135
7901883	4.09727
7901895	5.529111
7901911	4.656237
7901913	6.603407
7901915	6.244963
7901931	4.278435
7901948	3.899939
7901951	6.562244
7901967	6.913017
7901969	7.025914
7901982	3.208121
7901993	5.895075
7902023	6.054454
7902036	6.655981
7902038	7.834143
7902043	5.658692
7902072	4.115548
7902074	5.82712
7902102	3.568546
7902104	7.455822
7902127	5.304171
7902158	4.940843
7902166	6.860437
7902189	3.316414
7902203	6.353471
7902205	6.432173
7902223	8.062237
7902225	2.806232
7902227	7.221289
7902235	4.915665
7902265	7.687741
7902267	6.528794
7902269	9.974669
7902282	6.937444
7902290	5.099203
7902306	3.855416
7902308	6.097302
7902317	3.489402
7902345	6.830497
7902353	5.182618
7902365	4.803263
7902367	7.271562
7902382	6.204247
7902396	5.412757
7902398	9.918015
7902400	6.409846
7902402	3.217558
7902425	5.443296
7902435	8.187405
7902439	4.466279
7902441	7.177157
7902448	11.18895
7902452	4.71465
7902472	6.986308
7902474	8.232401
7902476	6.771296
7902493	9.142803
7902495	5.962854
7902512	5.277091
7902518	5.416641
7902527	5.391763
7902541	9.071346
7902553	7.50812
7902563	4.347957
7902565	5.646342
7902592	7.184209
7902594	7.092692
7902611	6.282901
7902615	2.588382
7902617	3.512299
7902623	3.855416
7902634	7.509199
7902645	4.347957
7902660	4.867199
7902685	3.638191
7902687	7.949203
7902700	4.56353
7902702	3.596317
7902721	3.933313
7902738	4.582997
7902754	4.41393
7902771	8.735621
7902787	4.052006
7902789	6.948107
7902799	6.434805
7902808	6.521113
7902810	7.795064
7902822	6.320583
7902848	8.119784
7902850	5.327015
7902861	6.35564
7902874	8.195577
7902883	8.205703
7902891	6.077043
7902909	6.105258
7902911	6.558165
7902913	5.216585
7902930	4.038137
7902934	4.579114
7902957	5.938205
7902965	3.774536
7902977	4.379776
7902984	3.735292
7902992	6.536011
7903008	4.756468
7903010	7.408389
7903022	11.60906
7903024	5.203366
7903026	2.687521
7903028	3.59519
7903030	3.330407
7903032	6.988335
7903049	5.739956
7903079	8.036232
7903090	2.170459
7903092	5.684202
7903109	2.305802
7903111	2.701222
7903113	2.913597
7903115	3.96109
7903117	4.579793
7903119	6.126497
7903144	6.155083
7903162	4.912404
7903171	6.244963
7903181	3.19262
7903183	5.682279
7903186	4.327491
7903188	6.576753
7903203	5.991161
7903214	4.656237
7903227	6.055512
7903239	5.514038
7903281	6.41853
7903292	2.523031
7903294	7.439904
7903308	6.207798
7903321	7.43829
7903334	6.788041
7903355	7.043212
7903358	7.745435
7903369	7.514691
7903389	7.436106
7903391	4.598791
7903393	7.557208
7903399	4.329349
7903401	4.288205
7903404	7.672595
7903407	5.163239
7903414	6.139769
7903425	5.872484
7903440	5.872484
7903455	3.804456
7903457	5.996478
7903461	5.452345
7903474	7.391408
7903478	5.895075
7903490	6.0189
7903507	6.414632
7903519	8.255937
7903530	4.507681
7903541	6.149667
7903561	4.038137
7903565	6.336279
7903582	11.30003
7903586	8.030622
7903592	6.913017
7903619	8.342122
7903632	7.115287
7903667	6.499419
7903676	7.396686
7903688	7.410895
7903694	7.55692
7903703	6.814263
7903717	8.252749
7903719	7.117321
7903742	6.365912
7903753	6.227451
7903765	5.241997
7903777	5.300194
7903786	8.124254
7903803	7.216067
7903827	7.38752
7903851	5.919116
7903854	5.500334
7903867	7.134275
7903876	2.913597
7903878	7.475566
7903884	5.665747
7903889	4.803703
7903893	10.5182
7903906	4.305092
7903908	8.104085
7903920	6.082865
7903935	4.751571
7903945	4.915665
7903959	5.447394
7903970	7.124067
7903972	7.93791
7903980	9.352142
7903988	6.772581
7904000	6.26173
7904014	3.217558
7904016	2.523031
7904018	7.018451
7904025	6.674931
7904036	8.796244
7904048	7.357134
7904050	8.070334
7904073	6.770469
7904082	6.126063
7904084	5.934924
7904086	6.434805
7904106	5.802616
7904131	6.567483
7904137	8.50188
7904158	7.37109
7904164	3.783829
7904166	5.937982
7904168	2.832387
7904203	3.637779
7904209	6.674931
7904211	6.768239
7904226	5.969825
7904244	4.605153
7904252	3.855416
7904254	9.415431
7904281	3.602252
7904287	9.515728
7904293	7.161305
7904303	5.807571
7904314	6.693635
7904340	7.402392
7904361	8.981598
7904364	4.989583
7904394	4.74762
7904396	4.813692
7904408	3.874581
7904414	4.689475
7904417	3.98522
7904421	4.126021
7904429	5.080873
7904431	4.197568
7904433	6.772373
7904448	5.86347
7904450	4.047129
7904452	6.413851
7904463	9.460902
7904465	8.802052
7904469	8.254614
7904478	6.418031
7904480	6.649619
7904482	8.916117
7904486	11.67259
7904500	11.65434
7904506	11.67334
7904562	11.63761
7904569	11.55233
7904572	6.592616
7904574	9.288971
7904693	6.291253
7904695	7.016143
7904702	8.196795
7904713	6.393778
7904715	7.655218
7904717	5.772532
7904726	11.81077
7904737	6.677588
7904742	8.072412
7904751	5.942136
7904755	7.150047
7904761	5.415424
7904796	5.645151
7904812	7.262815
7904830	7.757753
7904843	5.634293
7904853	6.260163
7904863	8.245247
7904865	5.025974
7904869	8.530773
7904872	4.594118
7904874	11.34719
7904877	5.610108
7904879	8.817551
7904881	8.66898
7904883	6.546854
7904907	7.440252
7904921	4.161687
7904923	4.079242
7904927	5.293823
7904930	6.402584
7904948	8.530773
7904951	4.594118
7904953	4.99307
7904955	7.753757
7904959	6.413788
7904963	6.649619
7904965	8.499547
7904967	5.203366
7904969	9.715701
7904974	11.35812
7904976	9.547879
7904997	7.460269
7904999	9.575916
7905016	7.460269
7905018	6.748335
7905020	6.908903
7905025	6.571302
7905028	8.876776
7905033	4.061388
7905035	6.913017
7905037	7.044796
7905043	6.344779
7905047	7.299856
7905051	6.568623
7905054	5.476078
7905058	6.792778
7905060	7.540421
7905067	7.616014
7905077	4.800012
7905079	9.395696
7905085	9.433458
7905088	9.208391
7905092	7.357987
7905099	7.053997
7905116	8.59685
7905129	3.638191
7905131	5.304992
7905145	6.141956
7905147	7.307677
7905154	6.098232
7905163	8.116211
7905171	7.542097
7905185	8.048143
7905198	7.561687
7905220	7.422154
7905233	7.388118
7905254	5.118751
7905256	5.476078
7905258	7.200097
7905283	6.905062
7905299	6.679043
7905308	5.648962
7905324	8.048461
7905329	6.462336
7905339	7.054514
7905349	7.985902
7905355	8.61915
7905365	7.333091
7905374	5.720243
7905382	8.130438
7905395	9.293833
7905406	6.794359
7905428	5.682088
7905444	7.390914
7905462	3.858065
7905464	5.722948
7905474	6.133366
7905481	5.304171
7905483	7.126725
7905486	5.203366
7905490	6.407289
7905492	7.908159
7905496	5.648962
7905500	5.889696
7905503	4.656237
7905505	6.337068
7905507	7.795568
7905510	7.58379
7905512	7.590405
7905515	6.197842
7905517	9.010791
7905519	8.296237
7905523	9.11708
7905525	4.535084
7905528	8.580381
7905530	4.781193
7905533	5.896693
7905536	7.511725
7905544	6.732252
7905548	5.241997
7905553	5.904863
7905559	6.756639
7905563	5.748572
7905569	3.494676
7905571	8.555264
7905576	5.849781
7905581	7.299305
7905589	7.994714
7905598	7.947615
7905606	6.13931
7905629	4.133866
7905631	7.665943
7905664	6.770529
7905677	6.272546
7905691	12.5689
7905698	2.448863
7905700	9.148768
7905731	5.513213
7905733	8.652525
7905742	3.175379
7905744	6.013852
7905746	5.690967
7905754	8.132884
7905789	7.979081
7905801	5.015351
7905817	7.326627
7905826	10.86626
7905831	7.714576
7905848	6.257588
7905854	8.173786
7905862	6.748335
7905881	7.519644
7905909	7.030475
7905918	6.03676
7905927	5.896631
7905929	6.923259
7905938	8.023271
7905949	5.037632
7905951	7.186359
7905968	7.714358
7905974	6.251275
7905986	7.776789
7905999	7.523185
7906015	7.117254
7906017	7.758294
7906021	7.619556
7906041	8.117689
7906056	8.235752
7906061	6.969717
7906069	5.835911
7906072	8.35355
7906079	6.548526
7906085	7.364915
7906107	7.732928
7906128	7.028024
7906133	8.333305
7906140	7.623824
7906146	6.843039
7906154	4.850666
7906163	6.728271
7906175	5.304171
7906177	7.178718
7906185	8.017796
7906194	6.389624
7906197	7.023268
7906205	6.670454
7906223	7.297544
7906235	8.943281
7906244	6.843531
7906264	6.547058
7906284	5.958315
7906303	4.472584
7906305	6.434805
7906307	7.268187
7906330	7.209405
7906339	5.253769
7906348	6.510148
7906355	6.361814
7906365	4.867199
7906367	2.921474
7906370	3.929288
7906372	4.887737
7906374	4.449547
7906377	6.637337
7906386	7.950749
7906400	9.011386
7906417	6.631938
7906433	7.259059
7906435	7.304965
7906443	4.757862
7906452	3.96109
7906458	4.408535
7906465	4.233449
7906467	5.791943
7906469	8.791492
7906475	7.076651
7906486	9.012867
7906496	6.408504
7906501	5.708598
7906527	5.037632
7906552	5.571674
7906564	9.484419
7906574	4.422111
7906576	7.913184
7906597	5.769908
7906602	6.800076
7906613	8.418831
7906622	7.735236
7906642	5.934924
7906652	7.736223
7906662	8.11212
7906671	7.449924
7906688	6.033657
7906703	7.270385
7906720	9.492208
7906728	6.681572
7906742	7.677203
7906746	6.79707
7906751	3.659145
7906753	7.802047
7906757	7.516433
7906764	7.400132
7906767	9.33327
7906775	7.823435
7906777	7.135164
7906784	3.64487
7906786	7.217586
7906797	6.674931
7906808	4.657183
7906810	7.298563
7906819	8.023977
7906838	7.62335
7906852	8.301339
7906863	6.94901
7906878	7.040835
7906898	5.958315
7906900	6.012238
7906904	6.670217
7906919	6.372947
7906930	5.507916
7906948	4.696101
7906950	4.765115
7906952	2.913597
7906954	8.278462
7906969	7.897744
7906973	4.729882
7906978	9.570712
7906988	4.347957
7906993	7.473563
7906995	8.598084
7907008	5.476078
7907010	5.939289
7907012	4.656237
7907024	7.166341
7907032	4.063002
7907049	6.167423
7907051	4.233449
7907053	5.56002
7907058	7.815652
7907079	8.344161
7907090	7.71979
7907092	8.161334
7907104	7.750682
7907124	6.902502
7907135	6.568827
7907146	6.244963
7907156	7.132716
7907160	7.084645
7907171	5.963008
7907183	5.038834
7907211	7.906275
7907213	6.254145
7907222	7.88279
7907232	3.09138
7907249	5.616691
7907260	5.56002
7907271	5.829532
7907286	4.601943
7907297	5.750865
7907308	4.221077
7907310	9.965657
7907349	5.996478
7907351	7.419582
7907353	6.82658
7907368	6.461081
7907370	5.278522
7907394	5.304171
7907396	4.387344
7907404	6.672448
7907430	6.415214
7907439	8.496197
7907445	6.873335
7907462	2.996014
7907464	6.571819
7907466	7.141823
7907486	6.770529
7907492	7.501801
7907531	7.133569
7907535	2.832387
7907537	8.026669
7907549	5.095009
7907568	5.031855
7907572	5.575151
7907601	5.446432
7907611	6.516735
7907633	4.135399
7907649	5.42102
7907655	7.909921
7907657	6.545288
7907680	7.371781
7907690	7.19005
7907700	6.167414
7907702	7.844956
7907719	3.660117
7907747	3.648704
7907749	5.248336
7907769	5.739815
7907773	8.215807
7907790	7.655127
7907830	6.605694
7907847	6.195016
7907849	6.643034
7907859	5.372622
7907861	6.757669
7907882	6.736559
7907893	7.409216
7907904	8.830554
7907907	5.56002
7907911	5.778494
7907960	3.022474
7907962	7.734922
7907964	3.217558
7907966	5.065644
7907968	4.218453
7907970	4.279798
7907972	4.985486
7907977	3.98772
7907986	3.934465
7908003	6.685267
7908022	7.618218
7908041	7.141658
7908072	6.008523
7908097	7.636441
7908125	7.775955
7908147	7.713588
7908155	4.924854
7908157	3.150838
7908159	5.235253
7908161	7.558586
7908169	6.764032
7908178	5.230874
7908204	5.095009
7908312	4.952415
7908330	5.636188
7908347	5.35253
7908351	4.990067
7908371	4.948988
7908376	4.853769
7908382	3.343804
7908388	9.55531
7908397	5.471759
7908407	11.46293
7908409	6.876328
7908421	6.859542
7908437	7.983831
7908459	6.684685
7908481	3.398654
7908488	4.384366
7908492	5.318163
7908496	2.915472
7908499	4.008552
7908508	4.958124
7908525	6.462336
7908529	5.710359
7908543	6.771811
7908553	9.166189
7908591	6.139769
7908593	4.334859
7908595	3.96109
7908597	5.375223
7908610	3.441993
7908612	6.513907
7908614	6.117813
7908635	8.617625
7908637	7.791728
7908639	7.039344
7908650	6.145647
7908672	6.89696
7908692	6.194893
7908694	7.117321
7908728	5.760726
7908730	5.407715
7908732	7.0932
7908758	7.684868
7908766	6.4708
7908775	3.855416
7908777	8.390215
7908779	8.518643
7908793	6.643177
7908812	7.562655
7908816	5.971339
7908839	3.636973
7908841	6.297523
7908861	4.850666
7908863	5.726042
7908867	7.795962
7908879	6.040978
7908907	6.593763
7908917	9.596518
7908924	7.708622
7908931	6.225814
7908940	8.473534
7908966	6.244963
7908968	7.622497
7908978	7.148161
7908988	4.617834
7908993	7.08907
7909011	7.808086
7909027	6.002737
7909064	6.723546
7909088	6.040304
7909102	6.783683
7909104	7.405254
7909125	2.859914
7909127	6.305736
7909140	5.149967
7909142	8.241836
7909144	6.735627
7909146	6.424862
7909155	5.34023
7909164	6.08408
7909175	6.860785
7909188	7.66896
7909214	8.493885
7909225	6.344967
7909236	8.864884
7909250	4.150749
7909261	4.366018
7909271	5.544566
7909285	6.016798
7909306	4.962598
7909318	3.96109
7909332	8.161057
7909350	5.026217
7909371	4.880672
7909390	4.952415
7909400	8.185322
7909418	5.836955
7909422	5.352052
7909425	5.443296
7909441	7.81278
7909446	5.916103
7909455	8.114027
7909478	6.096572
7909494	4.613881
7909503	6.039528
7909510	6.698274
7909525	3.96109
7909527	5.84634
7909529	7.197356
7909545	6.710115
7909561	6.807713
7909568	5.489594
7909586	6.721719
7909601	3.330407
7909603	8.383163
7909610	6.414051
7909624	5.908852
7909626	4.508862
7909628	5.735325
7909642	7.741744
7909661	6.389629
7909681	5.420297
7909689	6.248625
7909708	6.605123
7909730	4.800012
7909745	5.233401
7909768	4.135793
7909780	5.037632
7909782	6.300103
7909789	6.387691
7909801	5.226952
7909811	6.055059
7909813	4.711719
7909815	7.161659
7909839	3.774536
7909841	6.218314
7909862	6.326996
7909866	6.058167
7909877	6.443588
7909888	3.96109
7909890	7.476062
7909896	6.670418
7909898	7.055374
7909931	6.888157
7909946	5.779986
7909954	5.071633
7909965	6.469886
7909967	7.934624
7909990	6.828993
7909992	7.123414
7909999	4.087867
7910001	7.494973
7910010	3.885398
7910012	3.855416
7910014	7.403969
7910022	5.629535
7910030	3.571408
7910047	4.150644
7910054	4.347957
7910096	5.750712
7910099	9.032701
7910111	7.311466
7910124	11.2346
7910134	8.063906
7910138	3.302393
7910140	4.020951
7910142	6.319111
7910146	7.165014
7910164	7.185627
7910184	4.598791
7910186	5.190256
7910188	5.815404
7910190	4.74543
7910198	5.650455
7910200	7.430542
7910211	5.860293
7910217	6.913472
7910229	10.16115
7910241	9.019379
7910257	7.635746
7910261	6.791572
7910265	6.592616
7910369	6.783683
7910372	9.090581
7910377	9.422064
7910379	6.132325
7910381	6.485953
7910383	4.850666
7910385	7.230449
7910387	7.80635
7910396	4.576412
7910398	5.983755
7910414	7.009481
7910416	6.005983
7910427	8.473801
7910446	5.666887
7910466	4.55978
7910490	6.439566
7910492	6.219374
7910494	5.854068
7910503	6.105258
7910520	6.98869
7910539	6.801946
7910550	6.214366
7910559	5.941315
7910583	3.217558
7910585	7.265622
7910587	3.441993
7910589	6.576526
7910591	6.656381
7910600	6.991361
7910611	7.13153
7910618	7.361995
7910630	6.629843
7910634	2.465637
7910636	7.848613
7910638	6.556194
7910640	7.158296
7910651	5.452898
7910672	2.448863
7910674	4.233149
7910676	9.202888
7910680	7.574565
7910692	3.071813
7910694	6.770529
7910706	7.657096
7910727	5.037632
7910752	7.287041
7910790	8.350748
7910792	4.915665
7910897	5.850868
7910901	9.217175
7910903	2.726587
7910905	3.511287
7910907	3.803757
7910909	3.019397
7910911	2.788172
7910913	6.183398
7910915	4.274265
7910923	4.800012
7910944	5.546844
7910946	2.376448
7910948	3.457008
7910950	5.36373
7910971	3.852759
7910997	5.626145
7911017	6.775813
7911038	7.323448
7911045	4.257455
7911047	7.749689
7911049	4.380239
7911056	4.347957
7911078	8.701687
7911085	7.539523
7911092	7.191576
7911094	2.376448
7911096	5.104306
7911108	7.291713
7911110	5.723667
7911112	5.363044
7911114	6.490281
7911136	4.824204
7911138	6.208837
7911155	6.496401
7911170	5.206586
7911174	3.415271
7911176	4.53931
7911178	6.199988
7911197	5.689045
7911199	3.721114
7911207	4.962598
7911209	4.498586
7911211	3.049559
7911213	4.711719
7911215	4.720371
7911218	6.156469
7911229	5.833323
7911231	5.833323
7911233	4.177992
7911235	4.389274
7911237	5.203366
7911241	4.751524
7911243	3.858009
7911248	3.999613
7911252	5.235277
7911258	6.21483
7911260	5.203366
7911263	5.462898
7911265	3.106786
7911267	2.954805
7911269	5.037632
7911271	5.686798
7911273	4.656237
7911276	4.304287
7911278	5.728349
7911281	5.624979
7911283	6.244963
7911285	3.201201
7911287	5.190256
7911289	7.446009
7911301	4.876815
7911307	8.048899
7911309	8.674879
7911323	4.579114
7911329	7.673036
7911331	7.519388
7911333	7.939156
7911335	13.22662
7911337	13.76605
7911339	12.32676
7911341	12.10201
7911343	13.24088
7911345	5.7987
7911347	6.811113
7911349	3.694924
7911351	7.982802
7911355	8.223248
7911359	8.15496
7911371	6.783683
7911376	8.502704
7911383	7.136246
7911403	7.676032
7911413	7.810365
7911422	8.715599
7911435	7.620021
7911444	7.47717
7911458	6.972322
7911486	8.361259
7911506	8.187405
7911529	9.46116
7911532	8.935303
7911539	7.734516
7911559	8.627123
7911566	6.221066
7911568	8.67049
7911578	8.058252
7911591	7.893872
7911600	8.039992
7911619	10.24533
7911634	7.877336
7911643	6.395359
7911657	6.8948
7911659	5.56961
7911676	6.464995
7911681	5.949975
7911683	7.764942
7911699	7.530164
7911701	6.489349
7911718	6.843531
7911720	7.422154
7911730	7.125192
7911750	7.39656
7911754	8.837881
7911767	6.193324
7911793	7.544176
7911796	7.442904
7911799	7.229681
7911839	7.149234
7911854	6.578617
7911862	7.521752
7911870	7.327888
7911897	7.978294
7911902	6.366508
7911941	6.462336
7911989	6.979309
7911993	7.204675
7912004	7.778503
7912012	7.541464
7912031	6.818474
7912040	8.66255
7912056	6.96721
7912086	7.154334
7912102	6.928891
7912112	7.596911
7912133	5.962837
7912136	4.092521
7912145	6.622111
7912155	9.641001
7912157	6.331861
7912162	7.628167
7912164	3.554443
7912166	8.773174
7912194	6.849296
7912196	2.726587
7912198	10.05739
7912207	5.728105
7912211	5.611746
7912224	7.276969
7912239	7.024813
7912248	3.96109
7912250	8.280769
7912252	6.533106
7912254	6.907856
7912257	9.490811
7912280	5.34549
7912283	7.450252
7912292	6.202591
7912303	6.678604
7912316	6.72346
7912343	6.734854
7912347	6.843531
7912349	6.35948
7912361	6.697916
7912374	8.961057
7912385	8.159009
7912412	7.889965
7912473	8.029617
7912481	8.008602
7912496	6.904466
7912511	7.676439
7912515	5.729206
7912520	6.025884
7912525	3.049559
7912527	4.643753
7912529	5.158796
7912531	2.726587
