ID_REF	VALUE
7905507	7.750172
7905510	7.107231
7905512	6.830306
7905515	5.58155
7905517	8.575804
7905519	8.066273
7905523	8.317158
7905525	4.362617
7905528	8.064396
7905530	3.95287
7905533	5.234519
7905536	7.247026
7905544	6.519741
7905548	4.605502
7905553	5.567116
7905559	6.139094
7905563	4.40479
7905569	2.858308
7905571	7.789726
7905576	5.103742
7905581	9.138636
7905589	7.836545
7905598	7.374205
7905606	4.842278
7905629	3.297881
7905631	7.861772
7905664	6.333239
7905677	6.715054
7905691	12.64219
7905698	3.079299
7905700	9.336088
7905731	6.819684
7905733	7.97648
7905742	3.885149
7905744	4.869146
7905746	5.197419
7905754	5.88807
7905789	6.420316
7905801	4.096115
7905817	7.324853
7905826	10.44314
7905831	7.422635
7905848	6.465024
7905854	8.033857
7905862	5.513634
7905881	8.806589
7905909	7.676105
7905918	8.342594
7905927	5.738151
7905929	7.801838
7905938	8.618667
7905949	5.970303
7905951	6.830379
7905968	7.79314
7905974	5.870916
7905986	7.671535
7905999	6.84747
7906015	5.848426
7906017	6.928751
7906021	7.547981
7906041	8.681044
7906056	8.425545
7906061	4.885316
7906069	5.589579
7906072	8.107563
7906079	8.380862
7906085	7.593748
7906107	7.061985
7906128	6.633171
7906133	8.250116
7906140	7.435665
7906146	6.695308
7906154	4.868995
7906163	5.49053
7906175	5.319095
7906177	6.995322
7906185	8.013924
7906194	6.472087
7906197	6.339498
7906205	7.012669
7906223	6.852659
7906235	8.543652
7906244	6.972641
7906264	6.035232
7906284	5.505092
7906303	3.922577
7906305	5.512447
7906307	7.194367
7906330	6.815582
7906339	4.507356
7906348	5.120476
7906355	5.511404
7906365	4.663552
7906367	3.139559
7906370	3.150797
7906372	4.318202
7906374	3.829156
7906377	4.096811
7906386	4.361642
7906400	6.121658
7906417	6.111891
7906433	7.713744
7906435	6.203716
7906443	4.748939
7906452	3.60506
7906458	4.723666
7906465	3.659931
7906467	5.786985
7906469	8.675797
7906475	5.55989
7906486	6.150229
7906496	6.395068
7906501	5.494184
7906527	4.604449
7906552	5.480689
7906564	8.552879
7906574	5.274574
7906576	7.435736
7906597	5.486568
7906602	6.660813
7906613	4.676017
7906622	5.496737
7906642	5.727168
7906652	7.380373
7906662	8.669366
7906671	7.463599
7906688	5.600679
7906703	7.687409
7906720	6.6395
7906728	6.337789
7906742	7.204271
7906746	7.362185
7906751	2.9892
7906753	6.955706
7906757	4.161573
7906764	6.670779
7906767	6.525873
7906775	6.962726
7906777	4.391477
7906784	3.310505
7906786	5.310241
7906797	6.110983
7906808	3.671079
7906810	6.205787
7906819	7.807362
7906838	7.577635
7906852	7.829557
7906863	7.834233
7906878	8.202862
7906898	6.182286
7906900	8.433941
7906904	6.433194
7906919	5.277567
7906930	4.72463
7906948	5.505984
7906950	4.391648
7906952	3.230491
7906954	9.487438
7906969	8.410585
7906973	4.460998
7906978	9.939957
7906988	4.421798
7906993	8.03891
7906995	8.513058
7907008	4.474928
7907010	6.173603
7907012	4.014405
7907024	7.076365
7907032	4.071331
7907049	5.802114
7907051	3.689906
7907053	5.231776
7907058	7.225985
7907079	7.083719
7907090	5.988456
7907092	8.916763
7907104	7.404884
7907124	7.612924
7907135	7.689054
7907146	6.008631
7907156	4.274495
7907160	9.014211
7907171	5.645833
7907183	4.037802
7907211	7.275492
7907213	6.237512
7907222	6.102015
7907232	3.165958
7907249	4.55523
7907260	4.301459
7907271	4.926267
7907286	3.760082
7907297	4.702082
7907308	3.269948
7907310	8.990896
7907349	4.384539
7907351	6.787823
7907353	6.795727
7907368	5.871925
7907370	4.694694
7907394	5.92067
7907396	4.162466
7907404	6.687202
7907430	5.163392
7907439	9.856151
7907445	6.503253
7907462	3.364783
7907464	5.54814
7907466	8.165876
7907486	6.722518
7907492	6.786695
7907531	6.196594
7907535	3.348573
7907537	7.748747
7907549	4.843646
7907568	4.570768
7907572	4.495379
7907601	4.573689
7907611	7.397411
7907633	4.15838
7907649	4.794946
7907655	7.51048
7907657	3.904
7907680	8.106129
7907690	6.699614
7907700	6.35579
7907702	5.068982
7907719	3.478586
7907747	2.908998
7907749	5.608225
7907769	5.969325
7907773	7.838532
7907790	7.394996
7907830	8.719438
7907847	5.690143
7907849	6.2778
7907859	5.334948
7907861	7.656696
7907882	6.217913
7907893	4.58599
7907904	8.122885
7907907	4.742995
7907911	5.212457
7907960	3.029467
7907962	7.299383
7907964	3.45348
7907966	4.543388
7907968	3.769248
7907970	3.877495
7907972	4.622961
7907977	3.566644
7907986	3.529803
7908003	4.731611
7908022	8.531509
7908041	6.12864
7908072	5.016551
7908097	7.564381
7908125	6.931643
7908147	8.164532
7908155	4.557147
7908157	3.688616
7908159	4.587611
7908161	8.925586
7908169	7.515953
7908178	4.122204
7908204	5.405409
7908312	4.674766
7908330	5.980027
7908347	6.051987
7908351	4.261335
7908371	5.492596
7908376	3.815784
7908382	3.835692
7908388	5.074981
7908397	4.738736
7908407	11.78536
7908409	7.033583
7908421	7.174581
7908437	8.466232
7908459	5.073958
7908481	3.653152
7908488	3.197388
7908492	3.78339
7908496	3.430442
7908499	3.428598
7908508	4.460517
7908525	6.484876
7908529	5.445994
7908543	7.20657
7908553	4.514612
7908591	5.997396
7908593	3.618043
7908595	3.63248
7908597	4.900617
7908610	3.565086
7908612	5.718493
7908614	7.212976
7908635	8.862446
7908637	7.121697
7908639	6.406537
7908650	5.129194
7908672	6.288358
7908692	6.102007
7908694	7.970166
7908728	5.452817
7908730	4.98591
7908732	8.078741
7908758	6.838308
7908766	7.786513
7908775	3.536625
7908777	8.812427
7908779	9.22543
7908793	8.207531
7908812	6.8629
7908816	9.231564
7908839	3.328737
7908841	6.958905
7908861	5.034073
7908863	6.044536
7908867	9.025873
7908879	5.802011
7908907	7.257332
7908917	7.967155
7908924	6.304255
7908931	5.979579
7908940	6.833394
7908966	4.981403
7908968	4.896568
7908978	7.419884
7908988	5.057774
7908993	7.55677
7909011	7.192337
7909027	6.149859
7909064	5.835918
7909088	6.304592
7909102	7.052469
7909104	7.519679
7909125	3.328869
7909127	7.708803
7909140	5.639781
7909142	8.972673
7909144	6.560965
7909146	6.44404
7909155	4.898598
7909164	4.680746
7909175	6.927745
7909188	7.407112
7909214	5.859822
7909225	5.539217
7909236	8.730604
7909250	4.186898
7909261	3.975643
7909271	4.71312
7909285	7.195838
7909306	4.877549
7909318	4.019887
7909332	8.86978
7909350	3.588877
7909371	4.237258
7909390	3.367008
7909400	8.372037
7909418	5.328236
7909422	4.573555
7909425	4.925736
7909441	7.203993
7909446	4.842364
7909455	7.14891
7909478	7.316343
7909494	3.602458
7909503	8.497107
7909510	5.706716
7909525	4.277874
7909527	5.412452
7909529	7.077115
7909545	5.151605
7909561	7.400643
7909568	6.432398
7909586	8.422384
7909601	4.316344
7909603	9.071383
7909610	6.791172
7909624	5.239711
7909626	3.903815
7909628	5.712328
7909642	6.331837
7909661	6.008737
7909681	4.662183
7909689	6.890047
7909708	6.842677
7909730	5.259326
7909745	6.538623
7909768	3.552123
7909780	5.219252
7909782	6.413521
7909789	7.257569
7909801	5.302507
7909811	6.096456
7909813	3.93034
7909815	8.0489
7909839	3.789957
7909841	4.999349
7909862	6.071936
7909866	5.880607
7909877	5.947125
7909888	3.952851
7909890	6.740614
7909896	6.437732
7909898	6.822512
7909931	7.148245
7909946	4.278731
7909954	4.867854
7909965	6.194673
7909967	7.825809
7909990	6.875262
7909992	6.934895
7909999	4.325309
7910001	7.03646
7910010	4.21288
7910012	3.571952
7910014	8.408652
7910022	4.201944
7910030	4.032558
7910047	4.320333
7910054	3.743364
7910096	5.155793
7910099	9.661867
7910111	9.717478
7910124	11.56714
7910134	6.819142
7910138	3.329775
7910140	3.953959
7910142	6.18244
7910146	7.167862
7910164	7.948546
7910184	4.817561
7910186	4.597607
7910188	5.522209
7910190	4.60895
7910198	4.875252
7910200	7.542257
7910211	4.367782
7910217	6.178879
7910229	10.93737
7910241	9.226639
7910257	7.204525
7910261	6.436381
7910265	6.461065
7910369	6.285715
7910372	8.783184
7910377	8.446462
7910379	5.476856
7910381	5.857785
7910383	4.010487
7910385	7.261941
7910387	7.363762
7910396	4.195156
7910398	6.861501
7910414	6.638579
7910416	6.314069
7910427	8.566887
7910446	5.871747
7910466	4.775994
7910490	5.954638
7910492	5.667845
7910494	6.642843
7910503	5.622552
7910520	6.81438
7910539	6.69733
7910550	6.568261
7910559	5.594666
7910583	3.332968
7910585	6.642536
7910587	3.9453
7910589	6.104051
7910591	7.210826
7910600	7.532886
7910611	6.883431
7910618	7.827899
7910630	7.812224
7910634	2.829037
7910636	6.357323
7910638	6.590453
7910640	7.25469
7910651	6.315295
7910672	2.677044
7910674	3.689034
7910676	8.068817
7910680	5.116706
7910692	3.142968
7910694	6.280704
7910706	6.748293
7910727	4.93578
7910752	7.157896
7910790	8.796213
7910792	4.456533
7910897	5.966987
7910901	10.02919
7910903	2.924144
7910905	3.388167
7910907	3.791247
7910909	3.19962
7910911	2.82738
7910913	5.891449
7910915	6.105083
7910923	4.022013
7910944	4.873127
7910946	2.727873
7910948	3.399047
7910950	3.49686
7910971	3.581059
7910997	5.390186
7911017	7.085411
7911038	7.486629
7911045	4.236734
7911047	6.986667
7911049	4.624993
7911056	4.35652
7911078	8.556696
7911085	7.744981
7911092	6.940485
7911094	2.679373
7911096	4.247645
7911108	7.014848
7911110	5.887873
7911112	4.62591
7911114	7.911178
7911136	2.695009
7911138	5.994387
7911155	7.229903
7911170	4.989214
7911174	3.458964
7911176	4.818094
7911178	5.431537
7911197	5.50571
7911199	3.803767
7911207	4.188967
7911209	3.995878
7911211	3.266626
7911213	4.524448
7911215	4.157398
7911218	6.022967
7911229	5.639265
7911231	5.639265
7911233	4.712559
7911235	3.676908
7911237	4.356657
7911241	3.952525
7911243	3.98933
7911248	3.911764
7911252	4.584001
7911258	5.411058
7911260	4.804265
7911263	4.477345
7911265	2.907257
7911267	3.066824
7911269	4.649264
7911271	5.588222
7911273	4.212296
7911276	4.208715
7911278	5.278906
7911281	5.022798
7911283	5.902725
7911285	3.434587
7911287	4.848072
7911289	7.663387
7911301	4.966505
7911307	8.86584
7911309	9.046809
7911323	4.608741
7911329	6.0663
7911331	8.412176
7911333	8.744613
7911335	13.39387
7911337	13.85704
7911339	12.63732
7911341	12.44135
7911343	13.74076
7911345	4.703422
7911347	5.25901
7911349	3.627109
7911351	6.995123
7911355	7.907316
7911359	8.9404
7911371	6.519839
7911376	8.268533
7911383	7.034415
7911403	6.901101
7911413	6.684149
7911422	8.953519
7911435	7.066016
7911444	7.599454
7911458	7.168254
7911486	8.890306
7911506	8.600394
7911529	8.559725
7911532	8.710956
7911539	8.363569
7911559	9.513782
7911566	6.320708
7911568	9.016699
7911578	7.84881
7911591	8.103821
7911600	8.364994
7911619	10.13063
7911634	7.92686
7911643	5.822841
7911657	6.421389
7911659	4.539691
7911676	6.255069
7911681	5.674565
7911683	7.575281
7911699	6.906039
7911701	6.42632
7911718	5.714657
7911720	7.739994
7911730	6.740154
7911750	7.205109
7911754	7.762934
7911767	6.027787
7911793	7.394293
7911796	6.640214
7911799	7.230822
7911839	6.664292
7911854	7.254852
7911862	8.157354
7911870	7.607026
7911897	8.046289
7911902	6.887357
7911941	5.803141
7911989	8.088739
7911993	7.45009
7912004	7.058962
7912012	7.145288
7912031	6.185526
7912040	8.170291
7912056	6.104447
7912086	7.769566
7912102	7.514297
7912112	8.172175
7912133	5.146799
7912136	3.549579
7912145	5.161513
7912155	8.44819
7912157	9.578103
7912162	6.75768
7912164	3.286779
7912166	9.051618
7912194	6.994102
7912196	3.188906
7912198	11.46082
7912207	4.546216
7912211	4.525218
7912224	6.296611
7912239	7.435796
7912248	4.251301
7912250	7.827672
7912252	6.359183
7912254	6.152696
7912257	9.617132
7912280	4.323917
7912283	8.310904
7912292	6.792329
7912303	7.091164
7912316	6.729613
7912343	5.953317
7912347	5.708706
7912349	6.121544
7912361	7.040834
7912374	9.98033
7912385	9.071705
7912412	8.087258
7912473	6.956388
7912481	8.312921
7912496	6.449116
7912511	6.887071
7912515	4.812469
7912520	5.669466
7912525	2.964845
7912527	4.082627
7912529	5.008228
7912531	3.137785
