ID_REF	VALUE
7901858	6.383888
7901860	3.637779
7901867	6.910111
7901883	4.09727
7901895	5.529111
7901911	4.544769
7901913	6.343375
7901915	6.534314
7901931	4.562825
7901948	3.752303
7901951	7.218588
7901967	6.149766
7901969	7.025914
7901982	2.996015
7901993	5.895075
7902023	7.262195
7902036	6.655981
7902038	7.177353
7902043	5.658692
7902072	4.115548
7902074	6.68194
7902102	3.387442
7902104	7.573728
7902127	5.304171
7902158	4.782064
7902166	6.860437
7902189	3.345036
7902203	5.772534
7902205	6.557307
7902223	7.608641
7902225	2.806232
7902227	7.519167
7902235	4.915665
7902265	6.997763
7902267	6.495286
7902269	10.52939
7902282	6.937444
7902290	5.099203
7902306	3.855416
7902308	6.444143
7902317	3.302393
7902345	7.128555
7902353	4.664602
7902365	4.679737
7902367	7.465296
7902382	6.996334
7902396	5.412757
7902398	8.990768
7902400	5.83737
7902402	3.217558
7902425	5.443296
7902435	8.355501
7902439	4.158967
7902441	8.825027
7902448	11.22495
7902452	4.433784
7902472	6.794618
7902474	8.347171
7902476	6.967829
7902493	8.219319
7902495	5.962854
7902512	6.346012
7902518	5.416641
7902527	5.391763
7902541	9.561848
7902553	8.669852
7902563	3.985553
7902565	6.70583
7902592	7.194861
7902594	6.994998
7902611	6.282901
7902615	2.376448
7902617	3.512299
7902623	3.855416
7902634	8.077089
7902645	4.347957
7902660	4.867199
7902685	3.58364
7902687	8.38392
7902700	4.303069
7902702	3.596317
7902721	3.434733
7902738	4.496412
7902754	4.41393
7902771	9.393413
7902787	4.133215
7902789	7.18498
7902799	6.434805
7902808	6.521113
7902810	8.569263
7902822	6.893256
7902848	7.791955
7902850	5.443296
7902861	6.990697
7902874	8.195577
7902883	8.328283
7902891	6.311575
7902909	6.069292
7902911	6.095327
7902913	5.43175
7902930	4.038137
7902934	4.011583
7902957	5.938205
7902965	3.838028
7902977	5.059253
7902984	3.470155
7902992	6.725795
7903008	4.756468
7903010	7.56867
7903022	11.314
7903024	5.203366
7903026	2.687521
7903028	3.554443
7903030	3.330407
7903032	7.364813
7903049	5.938205
7903079	8.036232
7903090	2.668126
7903092	7.969657
7903109	2.305802
7903111	2.523031
7903113	2.913597
7903115	3.96109
7903117	4.553252
7903119	7.230523
7903144	6.592616
7903162	6.059536
7903171	6.244963
7903181	3.049559
7903183	5.628553
7903186	4.02122
7903188	7.465012
7903203	6.987864
7903214	4.656237
7903227	6.055512
7903239	6.027869
7903281	6.625428
7903292	2.523031
7903294	7.943865
7903308	6.303685
7903321	8.166098
7903334	6.76625
7903355	6.88018
7903358	8.006619
7903369	7.741417
7903389	7.458152
7903391	4.598791
7903393	7.080241
7903399	4.087867
7903401	4.229838
7903404	7.915943
7903407	5.331396
7903414	6.65518
7903425	6.273171
7903440	6.273171
7903455	3.181603
7903457	5.889116
7903461	5.282628
7903474	7.661854
7903478	5.895075
7903490	6.0189
7903507	6.797771
7903519	8.311047
7903530	4.472584
7903541	7.000586
7903561	4.038137
7903565	7.038952
7903582	11.42576
7903586	8.206451
7903592	6.913017
7903619	8.994855
7903632	7.42245
7903667	6.271987
7903676	7.038556
7903688	7.205845
7903694	7.287041
7903703	7.787388
7903717	7.823435
7903719	7.117321
7903742	6.270104
7903753	6.227451
7903765	5.241997
7903777	5.300194
7903786	8.906054
7903803	7.573728
7903827	7.286677
7903851	5.919116
7903854	5.398395
7903867	7.134275
7903876	2.832387
7903878	7.553391
7903884	5.617646
7903889	4.347957
7903893	10.28044
7903906	4.087867
7903908	8.135805
7903920	7.117321
7903935	4.374169
7903945	4.744703
7903959	5.895075
7903970	6.606495
7903972	8.48493
7903980	9.202534
7903988	6.91527
7904000	6.604966
7904014	3.217558
7904016	2.523031
7904018	7.911321
7904025	6.580424
7904036	9.027474
7904048	7.280869
7904050	8.316707
7904073	6.770469
7904082	5.922507
7904084	5.912761
7904086	6.531547
7904106	6.193324
7904131	6.567483
7904137	8.631937
7904158	7.51594
7904164	3.638191
7904166	5.937982
7904168	2.832387
7904203	3.637779
7904209	6.482156
7904211	7.225406
7904226	5.969825
7904244	4.605153
7904252	3.855416
7904254	10.3695
7904281	3.602252
7904287	9.167923
7904293	8.385908
7904303	5.847948
7904314	7.071577
7904340	7.668397
7904361	8.909281
7904364	5.375409
7904394	4.74762
7904396	4.813692
7904408	3.839924
7904414	4.656237
7904417	3.98522
7904421	4.059655
7904429	5.080873
7904431	4.197568
7904433	7.94278
7904448	5.86347
7904450	3.721114
7904452	7.137149
7904463	8.934214
7904465	9.370899
7904469	9.027868
7904478	6.418031
7904480	7.14488
7904482	9.25355
7904486	11.99297
7904500	12.05164
7904506	12.02496
7904562	12.02562
7904569	12.14017
7904572	6.576693
7904574	9.829292
7904693	6.338748
7904695	7.197539
7904702	8.968218
7904713	6.198818
7904715	7.247887
7904717	5.374058
7904726	11.71215
7904737	6.270104
7904742	7.379213
7904751	6.0189
7904755	7.347346
7904761	5.241997
7904796	5.645151
7904812	7.463974
7904830	8.196088
7904843	5.703906
7904853	7.068802
7904863	7.474878
7904865	4.874874
7904869	8.286251
7904872	4.53931
7904874	12.10885
7904877	5.091332
7904879	8.55619
7904881	9.335041
7904883	7.537948
7904907	8.393078
7904921	4.161687
7904923	4.079242
7904927	4.710776
7904930	7.165014
7904948	8.286251
7904951	4.53931
7904953	4.99307
7904955	7.30834
7904959	6.998705
7904963	7.14488
7904965	8.513124
7904967	4.714378
7904969	9.45295
7904974	11.35303
7904976	10.02873
7904997	7.824384
7904999	10.00173
7905016	7.824384
7905018	6.427873
7905020	6.636649
7905025	6.243902
7905028	8.876776
7905033	4.061388
7905035	6.892924
7905037	6.489074
7905043	6.310881
7905047	8.565459
7905051	6.439045
7905054	5.476078
7905058	6.679889
7905060	8.642335
7905067	9.027853
7905077	4.915665
7905079	9.917139
7905085	9.809925
7905088	9.545438
7905092	7.357987
7905099	8.033209
7905116	8.59685
7905129	3.638191
7905131	5.304992
7905145	5.862384
7905147	7.486514
7905154	6.944646
7905163	9.146808
7905171	8.759923
7905185	8.974824
7905198	7.635493
7905220	7.452382
7905233	7.449924
7905254	5.032931
7905256	5.952494
7905258	7.794187
7905283	6.909015
7905299	7.755115
7905308	5.648962
7905324	8.088492
7905329	6.462336
7905339	7.940495
7905349	7.71509
7905355	9.465574
7905365	8.822082
7905374	6.769668
7905382	8.421436
7905395	10.48147
7905406	7.735315
7905428	7.259645
7905444	8.336212
7905462	3.630523
7905464	5.722948
7905474	6.707974
7905481	5.304171
7905483	7.02087
7905486	5.203366
7905490	6.083842
7905492	7.706331
7905496	4.983267
7905500	5.727548
7905503	4.656237
7905505	6.580247
7905507	7.612783
7905510	7.347346
7905512	6.963878
7905515	5.843208
7905517	8.626166
7905519	7.828869
7905523	8.538161
7905525	4.535084
7905528	8.324228
7905530	4.781193
7905533	5.603844
7905536	7.230245
7905544	6.526351
7905548	5.044022
7905553	5.801066
7905559	6.684997
7905563	5.397552
7905569	3.343822
7905571	9.045789
7905576	5.537788
7905581	8.276949
7905589	8.493118
7905598	8.707024
7905606	5.950075
7905629	3.638191
7905631	8.537259
7905664	6.770529
7905677	6.631938
7905691	12.45223
7905698	2.448863
7905700	9.845016
7905731	6.478604
7905733	9.36337
7905742	3.175379
7905744	5.82891
7905746	5.006401
7905754	7.573284
7905789	7.692307
7905801	5.015351
7905817	7.15691
7905826	10.86626
7905831	8.043402
7905848	5.940714
7905854	8.337925
7905862	6.748335
7905881	8.302356
7905909	7.104486
7905918	6.03676
7905927	5.680219
7905929	8.715699
7905938	8.726071
7905949	5.037632
7905951	7.186359
7905968	8.332795
7905974	6.24461
7905986	8.110972
7905999	7.681061
7906015	7.117254
7906017	7.758294
7906021	7.647535
7906041	9.015963
7906056	8.174147
7906061	6.845303
7906069	5.677356
7906072	8.99768
7906079	8.218646
7906085	8.145329
7906107	7.732928
7906128	7.028024
7906133	8.478861
7906140	7.441328
7906146	6.843039
7906154	4.850666
7906163	6.549515
7906175	5.304171
7906177	6.947291
7906185	9.101128
7906194	6.389624
7906197	6.594769
7906205	6.646411
7906223	7.297544
7906235	9.260944
7906244	6.843531
7906264	6.49745
7906284	5.958315
7906303	4.472584
7906305	6.434805
7906307	7.458152
7906330	7.18498
7906339	5.253769
7906348	6.188495
7906355	6.284824
7906365	4.867199
7906367	2.830374
7906370	3.747825
7906372	4.773816
7906374	4.268362
7906377	6.948157
7906386	7.661854
7906400	9.808177
7906417	6.173473
7906433	7.226368
7906435	7.002249
7906443	4.713331
7906452	3.96109
7906458	4.220743
7906465	4.233449
7906467	5.791943
7906469	8.983591
7906475	6.838702
7906486	8.955051
7906496	6.216931
7906501	5.529111
7906527	5.037632
7906552	5.545834
7906564	10.07794
7906574	4.498586
7906576	8.617534
7906597	5.769908
7906602	7.148632
7906613	8.249617
7906622	7.071577
7906642	5.934924
7906652	8.001373
7906662	8.727797
7906671	7.449924
7906688	6.033657
7906703	7.974257
7906720	9.915426
7906728	6.681572
7906742	7.148161
7906746	7.412866
7906751	3.659145
7906753	7.802047
7906757	7.99698
7906764	7.400132
7906767	9.608891
7906775	7.115974
7906777	6.802608
7906784	3.28506
7906786	6.290571
7906797	6.674931
7906808	4.279112
7906810	7.298563
7906819	8.638474
7906838	7.62335
7906852	8.748788
7906863	7.560379
7906878	7.651161
7906898	5.736476
7906900	7.344716
7906904	6.670217
7906919	6.379528
7906930	6.670217
7906948	4.788381
7906950	4.656237
7906952	2.913597
7906954	9.952822
7906969	8.313546
7906973	4.343683
7906978	10.63481
7906988	4.347957
7906993	6.987939
7906995	8.852822
7907008	4.796205
7907010	5.489778
7907012	4.656237
7907024	7.715463
7907032	4.063002
7907049	6.105258
7907051	4.233449
7907053	5.251499
7907058	7.903945
7907079	8.173521
7907090	7.501305
7907092	9.209886
7907104	9.081734
7907124	7.795568
7907135	7.92253
7907146	6.244963
7907156	6.921625
7907160	9.143487
7907171	7.205729
7907183	6.286925
7907211	7.757865
7907213	6.698274
7907222	8.026526
7907232	3.09138
7907249	5.794692
7907260	5.550775
7907271	7.492083
7907286	4.601943
7907297	5.750865
7907308	3.774536
7907310	10.4937
7907349	5.82045
7907351	7.419582
7907353	7.287041
7907368	6.366508
7907370	5.156184
7907394	5.304171
7907396	4.18751
7907404	6.990697
7907430	6.415214
7907439	9.623404
7907445	7.049637
7907462	2.996014
7907464	5.82045
7907466	7.823044
7907486	6.770529
7907492	7.598093
7907531	7.133569
7907535	2.832387
7907537	8.072412
7907549	5.095009
7907568	4.765316
7907572	5.575151
7907601	5.037632
7907611	7.853867
7907633	4.087867
7907649	5.42102
7907655	7.348272
7907657	6.312147
7907680	7.970455
7907690	7.429201
7907700	6.193297
7907702	8.425026
7907719	3.554443
7907747	3.345504
7907749	6.437663
7907769	5.529111
7907773	8.340754
7907790	8.071497
7907830	7.085442
7907847	5.981334
7907849	6.643034
7907859	5.447776
7907861	7.63454
7907882	6.591606
7907893	7.593782
7907904	8.440913
7907907	5.047686
7907911	5.723667
7907960	3.022474
7907962	6.822399
7907964	3.217558
7907966	4.74762
7907968	4.10985
7907970	4.279798
7907972	4.985486
7907977	3.721114
7907986	3.934465
7908003	6.735129
7908022	8.524257
7908041	8.281717
7908072	7.190277
7908097	8.282341
7908125	7.775955
7908147	8.524729
7908155	4.598791
7908157	2.954805
7908159	4.53931
7908161	7.771338
7908169	7.433586
7908178	5.409707
7908204	5.095009
7908312	4.952415
7908330	6.61649
7908347	5.664364
7908351	5.463432
7908371	4.649995
7908376	4.869051
7908382	3.343804
7908388	9.614061
7908397	5.471759
7908407	11.55227
7908409	6.924939
7908421	7.445833
7908437	8.700392
7908459	6.923282
7908481	3.316406
7908488	4.176558
7908492	4.867199
7908496	2.894461
7908499	4.008552
7908508	4.872134
7908525	6.462336
7908529	5.677432
7908543	8.154369
7908553	8.963179
7908591	5.834634
7908593	4.087867
7908595	3.96109
7908597	5.375223
7908610	3.441993
7908612	5.994757
7908614	7.458094
7908635	8.839996
7908637	7.382355
7908639	7.665108
7908650	5.944596
7908672	6.89696
7908692	6.173473
7908694	7.117321
7908728	5.610108
7908730	5.245096
7908732	7.789402
7908758	7.684868
7908766	7.3893
7908775	3.855416
7908777	8.390215
7908779	9.163857
7908793	8.00512
7908812	7.242992
7908816	5.632261
7908839	3.414371
7908841	6.448952
7908861	4.850666
7908863	5.670497
7908867	8.553989
7908879	6.040978
7908907	6.593763
7908917	9.517956
7908924	7.667559
7908931	6.193324
7908940	8.694175
7908966	6.26832
7908968	7.203747
7908978	7.433149
7908988	4.992218
7908993	7.262466
7909011	7.84869
7909027	6.002737
7909064	6.279665
7909088	5.689286
7909102	6.783683
7909104	7.765339
7909125	2.859914
7909127	6.305736
7909140	5.693302
7909142	9.347631
7909144	6.735627
7909146	7.148161
7909155	5.34023
7909164	6.077741
7909175	7.155597
7909188	7.66896
7909214	8.295435
7909225	6.404712
7909236	9.295407
7909250	4.038137
7909261	4.346173
7909271	5.356474
7909285	6.262019
7909306	4.962598
7909318	3.96109
7909332	8.952941
7909350	4.498586
7909371	4.656237
7909390	4.952415
7909400	9.26333
7909418	5.836955
7909422	5.881713
7909425	5.443296
7909441	8.009644
7909446	5.700934
7909455	7.681496
7909478	6.972691
7909494	5.981334
7909503	7.548262
7909510	6.698274
7909525	3.96109
7909527	5.828699
7909529	7.921904
7909545	6.789671
7909561	7.287041
7909568	6.013124
7909586	6.982241
7909601	4.571374
7909603	8.83249
7909610	6.80703
7909624	5.497526
7909626	4.087867
7909628	5.996478
7909642	8.324228
7909661	6.670475
7909681	5.183132
7909689	7.300043
7909708	8.165962
7909730	4.800012
7909745	6.505319
7909768	4.135793
7909780	4.963812
7909782	6.300103
7909789	8.610279
7909801	5.843936
7909811	6.044427
7909813	4.711719
7909815	8.029881
7909839	3.774536
7909841	6.478604
7909862	6.326996
7909866	6.507113
7909877	6.389767
7909888	3.96109
7909890	7.020635
7909896	6.358472
7909898	7.289086
7909931	7.589537
7909946	5.381813
7909954	5.071633
7909965	6.232225
7909967	8.73542
7909990	7.276118
7909992	7.56867
7909999	4.087867
7910001	7.581281
7910010	3.774536
7910012	3.855416
7910014	8.349513
7910022	5.629535
7910030	4.176917
7910047	4.498586
7910054	4.347957
7910096	5.750712
7910099	9.303708
7910111	7.393978
7910124	11.41603
7910134	7.582215
7910138	3.302393
7910140	3.870941
7910142	6.319111
7910146	7.165014
7910164	7.175032
7910184	4.598791
7910186	5.190256
7910188	5.450044
7910190	4.99499
7910198	5.529111
7910200	7.430542
7910211	5.488615
7910217	6.76699
7910229	10.56249
7910241	9.019379
7910257	7.238927
7910261	6.694941
7910265	6.592616
7910369	6.783683
7910372	9.090581
7910377	8.578234
7910379	6.132325
7910381	7.05684
7910383	6.770529
7910385	7.458152
7910387	7.80635
7910396	4.456561
7910398	6.824
7910414	6.407127
7910416	6.005983
7910427	8.588875
7910446	5.8427
7910466	4.426523
7910490	5.794692
7910492	5.808048
7910494	6.430543
7910503	5.808539
7910520	7.663009
7910539	6.975211
7910550	6.884262
7910559	5.824803
7910583	3.217558
7910585	6.690454
7910587	3.441993
7910589	6.576526
7910591	7.042687
7910600	7.131109
7910611	7.606621
7910618	7.352393
7910630	7.570761
7910634	2.465637
7910636	7.312865
7910638	6.139769
7910640	7.158296
7910651	5.82045
7910672	2.448863
7910674	3.228811
7910676	8.489432
7910680	7.532556
7910692	3.028166
7910694	6.317953
7910706	7.75202
7910727	5.037632
7910752	7.287041
7910790	8.256656
7910792	4.915665
7910897	5.757915
7910901	9.217175
7910903	2.726587
7910905	3.362112
7910907	3.803757
7910909	2.913597
7910911	2.523031
7910913	6.183398
7910915	4.140288
7910923	4.648575
7910944	4.87186
7910946	2.376448
7910948	4.056173
7910950	5.36373
7910971	3.774536
7910997	5.928345
7911017	7.220448
7911038	7.323448
7911045	4.038137
7911047	7.276631
7911049	4.380239
7911056	4.347957
7911078	8.792932
7911085	7.709031
7911092	6.253542
7911094	2.376448
7911096	5.104306
7911108	6.698274
7911110	5.723667
7911112	5.109001
7911114	6.471798
7911136	3.269578
7911138	6.364648
7911155	6.937736
7911170	5.206586
7911174	3.415271
7911176	4.53931
7911178	6.122306
7911197	5.549164
7911199	3.721114
7911207	4.962598
7911209	4.498586
7911211	3.049559
7911213	4.711719
7911215	4.279798
7911218	5.837052
7911229	5.497526
7911231	5.497526
7911233	3.598525
7911235	4.32231
7911237	5.203366
7911241	4.711719
7911243	3.838164
7911248	3.999613
7911252	5.235277
7911258	5.932583
7911260	5.203366
7911263	5.037632
7911265	3.106786
7911267	2.954805
7911269	5.037632
7911271	5.904442
7911273	4.08014
7911276	3.814636
7911278	5.677432
7911281	5.203366
7911283	6.244963
7911285	2.972248
7911287	5.190256
7911289	7.446009
7911301	5.095678
7911307	7.991234
7911309	8.949793
7911323	4.264776
7911329	8.417194
7911331	7.657096
7911333	7.939156
7911335	13.29123
7911337	13.87946
7911339	12.26575
7911341	11.98091
7911343	13.44738
7911345	5.7987
7911347	7.722609
7911349	3.729242
7911351	7.692852
7911355	8.223248
7911359	8.307531
7911371	6.783683
7911376	8.502704
7911383	6.89649
7911403	7.51752
7911413	7.274744
7911422	8.733882
7911435	7.356186
7911444	7.47717
7911458	6.967161
7911486	8.770449
7911506	8.187405
7911529	9.151044
7911532	8.932043
7911539	7.974728
7911559	9.295404
7911566	6.221066
7911568	8.93421
7911578	8.08392
7911591	7.842371
7911600	8.039992
7911619	10.67474
7911634	7.463611
7911643	6.395359
7911657	6.617317
7911659	5.215249
7911676	6.531655
7911681	5.949975
7911683	7.764942
7911699	7.048474
7911701	6.489349
7911718	6.346804
7911720	7.436106
7911730	7.009481
7911750	6.893713
7911754	8.587032
7911767	6.17011
7911793	7.263398
7911796	7.124215
7911799	6.916918
7911839	7.149234
7911854	6.781369
7911862	7.66896
7911870	7.701596
7911897	8.048338
7911902	6.366508
7911941	5.980079
7911989	7.21176
7911993	7.204675
7912004	7.224882
7912012	7.541464
7912031	6.319111
7912040	8.445776
7912056	6.96721
7912086	7.396696
7912102	7.376232
7912112	8.129144
7912133	5.576157
7912136	4.087867
7912145	6.662665
7912155	8.473775
7912157	8.029812
7912162	7.158297
7912164	3.554443
7912166	8.773174
7912194	6.653789
7912196	2.726587
7912198	11.0911
7912207	4.915665
7912211	5.497526
7912224	7.159535
7912239	7.32244
7912248	3.823903
7912250	8.224658
7912252	5.836061
7912254	6.655981
7912257	10.05924
7912280	5.34549
7912283	7.823435
7912292	6.832695
7912303	6.902836
7912316	7.040359
7912343	6.734854
7912347	6.880734
7912349	6.340586
7912361	6.418223
7912374	8.961057
7912385	8.74094
7912412	8.128479
7912473	8.029617
7912481	7.754951
7912496	6.868945
7912511	6.973441
7912515	5.56002
7912520	5.931394
7912525	3.049559
7912527	4.866473
7912529	4.598791
7912531	2.726587
